The photolysis STD number	1	rate at the top layer is	1.795091e-07
The photolysis STD number	2	rate at the top layer is	3.529328e-06
The photolysis STD number	3	rate at the top layer is	6.396555e-04
The photolysis STD number	4	rate at the top layer is	4.048603e-03
The photolysis STD number	5	rate at the top layer is	2.908050e-04
The photolysis STD number	6	rate at the top layer is	5.507396e-06
The photolysis STD number	7	rate at the top layer is	4.946119e-05
The photolysis STD number	8	rate at the top layer is	4.003118e-03
The photolysis STD number	9	rate at the top layer is	1.134177e-02
The photolysis STD number	10	rate at the top layer is	8.305225e-02
The photolysis STD number	11	rate at the top layer is	8.024943e-07
The photolysis STD number	12	rate at the top layer is	5.297645e-05
The photolysis STD number	13	rate at the top layer is	1.557880e-04
The photolysis STD number	14	rate at the top layer is	8.460229e-04
The photolysis STD number	15	rate at the top layer is	6.288268e-05
The photolysis STD number	16	rate at the top layer is	2.286611e-05
The photolysis STD number	17	rate at the top layer is	1.641670e-05
The photolysis STD number	18	rate at the top layer is	1.977988e-04
The photolysis STD number	19	rate at the top layer is	5.317564e-05
The photolysis STD number	20	rate at the top layer is	4.507762e-05
The photolysis STD number	21	rate at the top layer is	3.566109e-05
The photolysis STD number	22	rate at the top layer is	2.820783e-05
The photolysis STD number	23	rate at the top layer is	3.613498e-06
The photolysis STD number	24	rate at the top layer is	2.722800e-05
The photolysis STD number	25	rate at the top layer is	1.633590e-03
The photolysis STD number	26	rate at the top layer is	1.490127e-04
The photolysis STD number	27	rate at the top layer is	6.389019e-06
The photolysis STD number	28	rate at the top layer is	1.369076e-06
The photolysis STD number	29	rate at the top layer is	1.369076e-06
The photolysis STD number	30	rate at the top layer is	2.905577e-05
The photolysis STD number	31	rate at the top layer is	1.711118e-05
The photolysis STD number	32	rate at the top layer is	8.163579e-07
The photolysis STD number	33	rate at the top layer is	1.055292e-06
The photolysis STD number	34	rate at the top layer is	1.194670e-07
The photolysis STD number	35	rate at the top layer is	1.389514e-08
The photolysis STD number	36	rate at the top layer is	4.875930e-09
The photolysis STD number	37	rate at the top layer is	2.914273e-07
The photolysis STD number	38	rate at the top layer is	0.000000e+00
The photolysis STD number	39	rate at the top layer is	0.000000e+00
The photolysis STD number	40	rate at the top layer is	5.386511e-06
The photolysis STD number	41	rate at the top layer is	8.134576e-07
The photolysis STD number	42	rate at the top layer is	7.974978e-05
The photolysis STD number	43	rate at the top layer is	7.080816e-07
The photolysis STD number	44	rate at the top layer is	5.916981e-06
The photolysis STD number	45	rate at the top layer is	1.386493e-04
The photolysis STD number	46	rate at the top layer is	9.171910e-05
The photolysis STD number	47	rate at the top layer is	9.022640e-04
The photolysis STD number	48	rate at the top layer is	1.588340e-06
The photolysis STD number	49	rate at the top layer is	2.908050e-04
The photolysis STD number	50	rate at the top layer is	3.680836e-06
The photolysis STD number	51	rate at the top layer is	4.138752e-04
The photolysis STD number	52	rate at the top layer is	6.263547e-03
The photolysis STD number	53	rate at the top layer is	5.252279e-01
The photolysis STD number	54	rate at the top layer is	9.242571e-02
The photolysis STD number	56	rate at the top layer is	1.105546e-05
The photolysis STD number	57	rate at the top layer is	1.004451e-02
The photolysis STD number	58	rate at the top layer is	1.035058e-05
The photolysis STD number	59	rate at the top layer is	1.293823e-05
The photolysis STD number	60	rate at the top layer is	2.587646e-06
The photolysis STD number	61	rate at the top layer is	4.552244e-04
The photolysis STD number	62	rate at the top layer is	4.501662e-07
The photolysis STD number	63	rate at the top layer is	9.967965e-07
The photolysis STD number	64	rate at the top layer is	8.681776e-07
The photolysis STD number	65	rate at the top layer is	7.074040e-07
The photolysis STD number	66	rate at the top layer is	1.929284e-07
The photolysis STD number	67	rate at the top layer is	1.192880e-04
The photolysis STD number	68	rate at the top layer is	1.192880e-04
The photolysis STD number	69	rate at the top layer is	1.251622e-05
The photolysis STD number	70	rate at the top layer is	3.160075e-05
The photolysis STD number	71	rate at the top layer is	8.460229e-04
