The photolysis STD number	1	rate at the top layer is	1.795042e-07
The photolysis STD number	2	rate at the top layer is	3.529458e-06
The photolysis STD number	3	rate at the top layer is	6.502045e-04
The photolysis STD number	4	rate at the top layer is	4.011540e-03
The photolysis STD number	5	rate at the top layer is	2.836138e-04
The photolysis STD number	6	rate at the top layer is	5.507385e-06
The photolysis STD number	7	rate at the top layer is	4.892644e-05
The photolysis STD number	8	rate at the top layer is	4.290440e-03
The photolysis STD number	9	rate at the top layer is	1.226829e-02
The photolysis STD number	10	rate at the top layer is	9.149078e-02
The photolysis STD number	11	rate at the top layer is	7.996628e-07
The photolysis STD number	12	rate at the top layer is	5.331639e-05
The photolysis STD number	13	rate at the top layer is	1.519541e-04
The photolysis STD number	14	rate at the top layer is	8.894605e-04
The photolysis STD number	15	rate at the top layer is	6.219325e-05
The photolysis STD number	16	rate at the top layer is	2.286579e-05
The photolysis STD number	17	rate at the top layer is	1.641647e-05
The photolysis STD number	18	rate at the top layer is	1.948623e-04
The photolysis STD number	19	rate at the top layer is	5.243112e-05
The photolysis STD number	20	rate at the top layer is	4.622147e-05
The photolysis STD number	21	rate at the top layer is	3.693363e-05
The photolysis STD number	22	rate at the top layer is	2.851349e-05
The photolysis STD number	23	rate at the top layer is	3.570920e-06
The photolysis STD number	24	rate at the top layer is	2.701833e-05
The photolysis STD number	25	rate at the top layer is	1.683677e-03
The photolysis STD number	26	rate at the top layer is	1.462053e-04
The photolysis STD number	27	rate at the top layer is	6.217989e-06
The photolysis STD number	28	rate at the top layer is	1.332426e-06
The photolysis STD number	29	rate at the top layer is	1.332426e-06
The photolysis STD number	30	rate at the top layer is	2.856348e-05
The photolysis STD number	31	rate at the top layer is	1.666283e-05
The photolysis STD number	32	rate at the top layer is	8.163147e-07
The photolysis STD number	33	rate at the top layer is	1.055236e-06
The photolysis STD number	34	rate at the top layer is	1.194607e-07
The photolysis STD number	35	rate at the top layer is	1.388232e-08
The photolysis STD number	36	rate at the top layer is	4.875934e-09
The photolysis STD number	37	rate at the top layer is	2.913740e-07
The photolysis STD number	38	rate at the top layer is	0.000000e+00
The photolysis STD number	39	rate at the top layer is	0.000000e+00
The photolysis STD number	40	rate at the top layer is	5.384040e-06
The photolysis STD number	41	rate at the top layer is	8.135171e-07
The photolysis STD number	42	rate at the top layer is	7.875144e-05
The photolysis STD number	43	rate at the top layer is	7.080275e-07
The photolysis STD number	44	rate at the top layer is	5.917024e-06
The photolysis STD number	45	rate at the top layer is	1.354537e-04
The photolysis STD number	46	rate at the top layer is	8.932843e-05
The photolysis STD number	47	rate at the top layer is	9.109028e-04
The photolysis STD number	48	rate at the top layer is	1.706003e-06
The photolysis STD number	49	rate at the top layer is	2.836138e-04
The photolysis STD number	50	rate at the top layer is	3.680951e-06
The photolysis STD number	51	rate at the top layer is	4.018591e-04
The photolysis STD number	52	rate at the top layer is	6.372452e-03
The photolysis STD number	53	rate at the top layer is	5.740627e-01
The photolysis STD number	54	rate at the top layer is	1.023580e-01
The photolysis STD number	56	rate at the top layer is	1.102535e-05
The photolysis STD number	57	rate at the top layer is	1.058126e-02
The photolysis STD number	58	rate at the top layer is	1.035067e-05
The photolysis STD number	59	rate at the top layer is	1.293833e-05
The photolysis STD number	60	rate at the top layer is	2.587666e-06
The photolysis STD number	61	rate at the top layer is	4.447635e-04
The photolysis STD number	62	rate at the top layer is	4.501458e-07
The photolysis STD number	63	rate at the top layer is	9.967514e-07
The photolysis STD number	64	rate at the top layer is	8.681383e-07
The photolysis STD number	65	rate at the top layer is	7.073720e-07
The photolysis STD number	66	rate at the top layer is	1.929196e-07
The photolysis STD number	67	rate at the top layer is	1.160904e-04
The photolysis STD number	68	rate at the top layer is	1.160904e-04
The photolysis STD number	69	rate at the top layer is	1.220417e-05
The photolysis STD number	70	rate at the top layer is	3.141011e-05
The photolysis STD number	71	rate at the top layer is	8.894605e-04
